id	question	gold	prediction	exact_match	sari	ged	normalized_exact_match
CLEVR_dev_6638	Ae the more cylinders or cubes?	cylinders @@SEP@@ cubes @@SEP@@ the number of @@1@@ @@SEP@@ the number of @@2@@ @@SEP@@ which is highest of @@3@@ , @@4@@	cylinders @@SEP@@ cubes @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ which is more of @@3@@ , @@4@@	False	0.8303414580588493	0.15185185185185185	True
CLEVR_dev_1783	All of the objects have something in common; what is it?	the objects @@SEP@@ what @@1@@ have in common	objects @@SEP@@ @@1@@ that have in common	False	0.6615800865800866	0.3181818181818182	False
CLEVR_dev_6917	All the large spheres are what color?	large spheres @@SEP@@ color of @@1@@	large spheres @@SEP@@ color of @@1@@	True	1.0	0.11428571428571428	True
CLEVR_dev_4787	All the matte cubes are what color?	matte cubes @@SEP@@ color of @@1@@	cubes @@SEP@@ @@1@@ that are matte @@SEP@@ the color of @@2@@	False	0.6321428571428571	0.7	True
CLEVR_dev_4991	Alre these object all different colors?	objects @@SEP@@ colors of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is more than one	objects @@SEP@@ @@1@@ that are different @@SEP@@ number of @@2@@	False	0.6822150072150072	0.4965986394557823	False
CLEVR_dev_405	Are all cylinders in this image the same color?	cylinders @@SEP@@ colors of @@1@@ @@SEP@@ are all @@2@@ the same	cylinders in this image @@SEP@@ colors of @@1@@ @@SEP@@ Are all @@2@@ the same	False	0.6228851987365919	0.24675324675324672	False
CLEVR_dev_5131	Are all cylinders made of the same material?	cylinders @@SEP@@ the materials that @@1@@ are made of @@SEP@@ if all of @@2@@ are the same	cylinders @@SEP@@ materials of @@1@@ @@SEP@@ Are @@2@@ all the same	False	0.6372968818620993	0.3016317016317016	False
CLEVR_dev_6797	Are all made of the same material?	all @@SEP@@ materials of @@1@@ @@SEP@@ are @@2@@ all the same	all made of the same material	False	0.4407407407407407	0.9333333333333333	False
CLEVR_dev_1710	Are all of the balls of the same material?	all of the balls @@SEP@@ the material for each of @@1@@ @@SEP@@ is @@2@@ the same	balls @@SEP@@ materials of @@1@@ @@SEP@@ Are @@2@@ all the same	False	0.4414502164502165	0.25333333333333335	False
CLEVR_dev_3253	Are all of the cubes blue and metallic?	cubes @@SEP@@ @@1@@ that are blue @@SEP@@ @@2@@ that are metallic @@SEP@@ the number of @@3@@ @@SEP@@ the number of @@1@@ @@SEP@@ if @@4@@ and @@5@@ are equal	cubes @@SEP@@ @@1@@ that are blue @@SEP@@ @@1@@ that are metallic @@SEP@@ number of @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ if @@4@@ and @@5@@ are equal	False	0.8738826161854473	0.4300213675213675	False
CLEVR_dev_3483	Are all of the cubes identical?	cubes @@SEP@@ are all of @@1@@ identical	cubes @@SEP@@ if all @@1@@ Are identical	False	0.5887626262626262	0.32323232323232326	False
CLEVR_dev_5111	Are all of the cubes made from the same material?	cubes @@SEP@@ materials of @@1@@ @@SEP@@ are @@2@@ all the same	cubes @@SEP@@ material for each @@1@@ @@SEP@@ Are all @@2@@ the same	False	0.6653619528619529	0.3075757575757576	False
CLEVR_dev_2420	Are all of the cubes made out of the same material?	cubes @@SEP@@ materials of @@1@@ @@SEP@@ are all of @@2@@ the same	cubes @@SEP@@ materials of @@1@@ @@SEP@@ Are @@2@@ all the same	False	0.8057663190209631	0.19523809523809527	True
CLEVR_dev_2268	Are all of the cubes shiny and large?	cubes @@SEP@@ if all @@1@@ are shiny @@SEP@@ if all @@1@@ are large @@SEP@@ @@2@@ and @@3@@	cubes @@SEP@@ @@1@@ that are shiny @@SEP@@ @@2@@ that are large @@SEP@@ number of @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ if @@4@@ and @@5@@ are equal	False	0.7302410437859354	0.7761904761904761	False
CLEVR_dev_3808	Are all of the cubes silver in color?	cubes @@SEP@@ @@1@@ that are silver @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	cubes @@SEP@@ @@1@@ that are silver @@SEP@@ number of @@2@@ @@SEP@@ number of @@1@@ @@SEP@@ if @@3@@ and @@4@@ are equal	False	0.8514790764790764	0.15763125763125765	False
CLEVR_dev_2678	Are all of the cubes the same material?	all of the cubes @@SEP@@ the material for each of @@1@@ @@SEP@@ is @@2@@ the same	cubes @@SEP@@ material for each @@1@@ @@SEP@@ Are all @@2@@ the same	False	0.42540792540792544	0.2678787878787879	False
CLEVR_dev_3183	Are all of the cylinders made out of the same material? 	all of the cylinders @@SEP@@ the material for each of @@1@@ @@SEP@@ is @@2@@ the same	cylinders @@SEP@@ materials of @@1@@ @@SEP@@ Are @@2@@ all the same	False	0.4671115921115921	0.25333333333333335	False
CLEVR_dev_3604	Are all of the gray objects close to one another?	all of the gray objects @@SEP@@ are @@1@@ close to one another	objects @@SEP@@ @@1@@ that are gray @@SEP@@ if all @@2@@ Are close to one another	False	0.4105466801287235	0.6533333333333333	False
CLEVR_dev_1911	Are all of the large objects spheres?	large objects @@SEP@@ @@1@@ that are spheres @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	large objects @@SEP@@ @@1@@ that Are spheres @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	True	0.9471565386897195	0.06737484737484738	True
CLEVR_dev_2886	Are all of the objects Spheres?	objects @@SEP@@ @@1@@ that are Spheres @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	objects @@SEP@@ @@1@@ that are Spheres @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	True	1.0	0.08070818070818073	True
CLEVR_dev_6922	Are all of the objects of the same shape and color?	objects @@SEP@@ shape for each @@1@@ @@SEP@@ color for each @@1@@ @@SEP@@ if @@2@@ is the same for each @@1@@ @@SEP@@ if @@3@@ is the same for each @@1@@ @@SEP@@ both @@4@@ and @@5@@	objects @@SEP@@ shapes of @@1@@ @@SEP@@ materials of @@1@@ @@SEP@@ @@1@@ where @@2@@ are the same @@SEP@@ @@1@@ where @@3@@ are the same @@SEP@@ @@1@@ in both @@4@@ and @@5@@ @@SEP@@ number of @@6@@ @@SEP@@ if @@7@@ is at least one	False	0.7047718253968255	0.40996810207336526	False
CLEVR_dev_2314	Are all of the objects the same material and color?	all of the objects @@SEP@@ the material for each of @@1@@ @@SEP@@ the color for each of @@1@@ @@SEP@@ @@2@@ , @@3@@ @@SEP@@ is @@4@@ the same	objects @@SEP@@ material for each @@1@@ @@SEP@@ color for each @@1@@ @@SEP@@ Are all @@2@@ the same @@SEP@@ Are all @@3@@ the same @@SEP@@ @@4@@ and @@5@@	False	0.41790995141350046	0.5616582491582491	False
CLEVR_dev_4318	Are all of the objects the same size and shape?	objects @@SEP@@ sizes of @@1@@ @@SEP@@ shapes of @@1@@ @@SEP@@ @@1@@ where @@2@@ are the same @@SEP@@ @@1@@ where @@3@@ are the same @@SEP@@ if all @@1@@ are in both @@4@@ and @@5@@	objects @@SEP@@ sizes of @@1@@ @@SEP@@ shape of @@1@@ @@SEP@@ @@1@@ where @@2@@ are the same @@SEP@@ @@1@@ where @@3@@ are the same @@SEP@@ @@1@@ in both @@4@@ and @@5@@ @@SEP@@ if there are any @@6@@	False	0.8707945215703837	0.17781728075845724	False
CLEVR_dev_1756	Are all of the purple objects metallic or matte?	objects @@SEP@@ @@1@@ that are purple @@SEP@@ if all @@2@@ are metallic @@SEP@@ if all @@2@@ are matte @@SEP@@ @@3@@ or @@4@@	objects @@SEP@@ @@1@@ that are purple @@SEP@@ @@1@@ that are matte @@SEP@@ number of @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ which is highest of @@4@@ , @@5@@	False	0.7186997594320248	0.5867003367003367	False
CLEVR_dev_1648	Are all of the purple objects pictured metallic?	purple objects @@SEP@@ @@1@@ that are metallic @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	purple objects @@SEP@@ @@1@@ that Are metallic @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	True	0.9471565386897195	0.06737484737484738	True
CLEVR_dev_548	Are all of the shiny blue items on the outside of the image?	all of the shiny blue items @@SEP@@ the image @@SEP@@ the outside of @@2@@ @@SEP@@ are @@1@@ on @@3@@	items @@SEP@@ @@1@@ that are shiny @@SEP@@ @@2@@ that are blue @@SEP@@ if all @@3@@ Are on the outside of the image	False	0.4417659546336017	0.7642857142857142	False
CLEVR_dev_1824	Are all of the small spheres brown?	small spheres @@SEP@@ @@1@@ that are brown @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	small spheres @@SEP@@ @@1@@ that Are brown @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	True	0.9471565386897195	0.06737484737484738	True
CLEVR_dev_2930	Are all of the spheres gray?	all of the spheres @@SEP@@ are @@1@@ gray	spheres @@SEP@@ if all @@1@@ Are gray	False	0.2851190476190476	0.40740740740740744	False
CLEVR_dev_1931	Are all of the spheres yellow rubber?	spheres @@SEP@@ if all @@1@@ are yellow rubber	spheres @@SEP@@ @@1@@ that are rubber @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	False	0.6153267973856209	0.796969696969697	False
CLEVR_dev_3301	Are all of the yellow objects matte?	all of the yellow objects @@SEP@@ are @@1@@ matte	yellow objects @@SEP@@ @@1@@ that Are matte @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	False	0.29815546772068513	0.8214285714285715	False
CLEVR_dev_3935	Are all shapes fully visible?	shapes @@SEP@@ are all @@1@@ fully visible	shapes @@SEP@@ @@1@@ that Are fully visible @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	False	0.6399673202614379	0.796969696969697	False
CLEVR_dev_6582	Are all squares the same material? 	squares @@SEP@@ materials of @@1@@ @@SEP@@ are @@2@@ all the same	squares @@SEP@@ materials of @@1@@ @@SEP@@ Are @@2@@ all the same	True	0.8952020202020202	0.11341991341991345	True
CLEVR_dev_4090	Are all the balls the same size and color?	balls @@SEP@@ the size of @@1@@ @@SEP@@ the color of @@1@@ @@SEP@@ is @@2@@ the same @@SEP@@ is @@3@@ the same @@SEP@@ @@4@@ , @@5@@	balls @@SEP@@ sizes of @@1@@ @@SEP@@ materials of @@1@@ @@SEP@@ if all of @@3@@ are the same @@SEP@@ if all @@4@@ Are the same @@SEP@@ @@5@@ and @@6@@	False	0.6648794898794899	0.43497474747474746	False
CLEVR_dev_2037	Are all the big cubes shiny?	big cubes @@SEP@@ @@1@@ that are shiny @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	big cubes @@SEP@@ @@1@@ that Are shiny @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	True	0.9448008911166806	0.06737484737484738	True
CLEVR_dev_4175	Are all the blue shapes the same shade?	blue shapes @@SEP@@ shades of @@1@@ @@SEP@@ are @@2@@ all the same	blue shapes @@SEP@@ colors of @@1@@ @@SEP@@ Are @@2@@ all the same	False	0.803956228956229	0.1438961038961039	False
CLEVR_dev_3998	Are all the brown cylinders made from the same material?	brown cylinders @@SEP@@ materials of @@1@@ @@SEP@@ are @@2@@ all the same	brown cylinders @@SEP@@ materials of @@1@@ @@SEP@@ Are @@2@@ all the same	True	0.9019781144781144	0.08675324675324676	True
CLEVR_dev_4062	Are all the cubes here metallic?	all the cubes here @@SEP@@ are @@1@@ metallic	cubes @@SEP@@ if all @@1@@ Are metallic	False	0.26845238095238094	0.40740740740740744	False
CLEVR_dev_4623	Are all the cubes made from the same material?	cubes @@SEP@@ materials of @@1@@ @@SEP@@ are @@2@@ all the same	cubes @@SEP@@ materials of @@1@@ @@SEP@@ Are all @@2@@ the same	False	0.797979797979798	0.18614718614718617	True
CLEVR_dev_2971	Are all the cylinders shiny?	cylinders @@SEP@@ @@1@@ that are shiny @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	cylinders @@SEP@@ @@1@@ that Are shiny @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	True	0.9383333333333334	0.08070818070818073	True
CLEVR_dev_6011	Are all the cylinders the same size and color?	all the cylinders @@SEP@@ the size for each of @@1@@ @@SEP@@ the color for each of @@1@@ @@SEP@@ @@2@@ , @@3@@ @@SEP@@ is @@4@@ the same	cylinders @@SEP@@ sizes of @@1@@ @@SEP@@ materials of @@1@@ @@SEP@@ if all of @@3@@ are the same @@SEP@@ if all @@4@@ Are the same @@SEP@@ @@5@@ and @@6@@	False	0.496826711942991	0.5727272727272728	False
CLEVR_dev_5733	Are all the gray items metallic?	gray items @@SEP@@ @@1@@ that are metallic @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	gray items @@SEP@@ @@1@@ that Are metallic @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	True	0.9448008911166806	0.06737484737484738	True
CLEVR_dev_6612	Are all the items a different color?	items @@SEP@@ colors of @@1@@ @@SEP@@ are @@2@@ all different	items @@SEP@@ colors of @@1@@ @@SEP@@ Are all @@2@@ a different	False	0.7598262032085561	0.21523809523809528	False
CLEVR_dev_6828	Are all the large cubes the same color?	cubes @@SEP@@ @@1@@ that are large @@SEP@@ colors of @@2@@ @@SEP@@ if all @@3@@ are the same	large cubes @@SEP@@ colors of @@1@@ @@SEP@@ Are @@2@@ all the same	False	0.7053538490495012	0.5612244897959184	False
CLEVR_dev_4582	Are all the large spheres shiny?	spheres @@SEP@@ size for each @@1@@ @@SEP@@ @@1@@ with large @@2@@ @@SEP@@ @@3@@ that are shiny @@SEP@@ @@3@@ besides @@4@@ @@SEP@@ number of @@5@@ @@SEP@@ is @@6@@ equal to zero	large spheres @@SEP@@ @@1@@ that Are shiny @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	False	0.638592212597763	0.7085185185185185	False
CLEVR_dev_5766	Are all the metallic objects the same size?	metallic objects @@SEP@@ sizes of @@1@@ @@SEP@@ are @@2@@ all the same	metallic objects @@SEP@@ sizes of @@1@@ @@SEP@@ Are @@2@@ all the same	True	0.9019781144781144	0.08675324675324676	True
CLEVR_dev_179	Are all the object boxes?	objects @@SEP@@ @@1@@ that are boxes @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	object @@SEP@@ Are @@1@@ boxes	False	0.5849673202614379	0.7833333333333334	False
CLEVR_dev_7188	Are all the objects balls?	objects @@SEP@@ if all @@1@@ are balls	objects @@SEP@@ @@1@@ that are balls @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	False	0.648148148148148	0.7933333333333333	False
CLEVR_dev_1530	Are all the objects cubes?	objects @@SEP@@ if all the @@1@@ are cubes	objects @@SEP@@ @@1@@ that are cubes @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	False	0.5689814814814814	0.796969696969697	False
